"","STATION","DATE","GEAR","HOUR","MINUTE","ESTUARY","ZONE","DEPTH","TRANS","W_DIR","W_FOR","SEA_ST","CLOUD","SAL_SUR","SAL_BOT","TMP_SUR","TMP_BOT","OXY_SUR","OXY_BOT","HABITAT","PH_SUR","PH_BOT","FNU_SURF","FNU_BOT","X","X.1"
"172",5005,"4/16/2014",1,11,19,2,4,15,1.5,"7",3,1,0,9.4,15.5,17.3,18,9.2,7.2,412,NA,NA,NA,NA,NA,NA
"173",77,"6/19/2014",1,10,45,2,5,18,6,"0",0,0,0,16.7,21.5,30.3,28.2,7.6,4.3,701,NA,NA,NA,NA,NA,NA
"174",32,"10/16/2014",1,8,47,2,5,15,2.5,"32",3,3,0,25.7,29,23.5,24.3,7.3,6.1,402,NA,NA,NA,NA,NA,NA
"175",36,"10/16/2014",1,14,33,2,2,15,1.5,"27",3,1,0,10.9,14.2,25.2,24.7,11,5.1,222,NA,NA,NA,NA,NA,NA
"176",37,"10/16/2014",1,12,26,2,4,15,2,"27",3,3,0,23.1,24.7,23.2,22.9,8.8,7.2,112,NA,NA,NA,NA,NA,NA
"177",76,"10/16/2014",1,9,30,2,5,18,5,"32",3,3,0,26.9,27.7,23.6,23.6,7.8,7.2,402,NA,NA,NA,NA,NA,NA
"178",77,"10/16/2014",1,10,0,2,5,17,4.5,"32",3,4,0,26.9,28.9,23.8,24.3,7.7,6.6,701,NA,NA,NA,NA,NA,NA
"179",4114,"10/16/2014",1,11,57,2,4,11,4,"27",3,3,0,23,24.9,23.7,24,8.5,6.9,404,NA,NA,NA,NA,NA,NA
"180",32,"11/19/2014",1,11,18,2,5,14,5,"9",3,2,0,29.7,30.6,12.5,13.2,8.6,7.7,402,NA,NA,NA,NA,NA,NA
"181",34,"11/19/2014",1,8,50,2,3,16,3.5,"4",2,1,0,18.3,19.7,11,11,9.2,8.6,112,NA,NA,NA,NA,NA,NA
"182",36,"11/19/2014",1,8,19,2,2,14,4,"4",2,1,0,15.5,15.7,11.5,11.1,9.6,9,222,NA,NA,NA,NA,NA,NA
"183",37,"11/19/2014",1,10,45,2,4,17,3.5,"4",1,1,0,27.7,27.6,10.6,10.2,8.9,8.8,112,NA,NA,NA,NA,NA,NA
"184",76,"11/19/2014",1,11,58,2,5,18,6,"9",3,2,0,30,30.6,12.5,12.7,8.3,8,402,NA,NA,NA,NA,NA,NA
"185",77,"11/19/2014",1,12,54,2,5,17,5,"9",3,2,0,30.3,30.8,13.1,13.6,8.4,7.9,701,NA,NA,NA,NA,NA,NA
"186",3123,"11/19/2014",1,14,10,2,4,11,4,"9",3,2,0,28,27.9,11.6,11.6,9.1,8.7,404,NA,NA,NA,NA,NA,NA
"187",3203,"11/19/2014",1,13,41,2,5,14,3,"9",3,2,0,28.8,28.8,11.8,11.5,8.9,8.6,402,NA,NA,NA,NA,NA,NA
"188",4140,"11/19/2014",1,13,18,2,4,13,4,"9",3,2,0,28.6,29.6,11.8,12.1,8.8,8.5,404,NA,NA,NA,NA,NA,NA
"189",4241,"11/19/2014",1,12,49,2,5,19,5,"9",3,2,0,28.8,29.3,11.9,12,8.9,8.5,402,NA,NA,NA,NA,NA,NA
"190",37,"7/14/2015",1,8,12,2,4,14,2,"22",4,2,0,22.1,22.1,30.2,30,4.8,4.2,112,NA,NA,NA,NA,NA,NA
"191",3110,"7/14/2015",1,9,42,2,4,11,3.5,"29",4,4,0,22.5,22.5,30.3,30.2,4.5,4.5,404,NA,NA,NA,NA,NA,NA
"192",3232,"7/14/2015",1,10,14,2,5,17,5,"32",3,4,0,24.6,25.1,30.1,29.8,6.2,5.6,402,NA,NA,NA,NA,NA,NA
"193",4134,"7/14/2015",1,8,52,2,4,12,2.5,"29",4,4,0,23.5,24.3,30.1,29.9,4.6,3.7,404,NA,NA,NA,NA,NA,NA
"194",4222,"7/14/2015",1,10,45,2,5,16,5.5,"32",3,4,0,24.7,24.8,30,29.9,5.8,5.3,402,NA,NA,NA,NA,NA,NA
"195",5001,"7/14/2015",1,7,46,2,4,10,2,"32",4,2,0,16.7,21.8,30.1,30.6,5.4,3.6,412,NA,NA,NA,NA,NA,NA
"196",34,"10/14/2015",1,9,58,2,3,16,2.5,"4",1,1,0,19.1,19.5,23.6,23.6,5.2,4.8,112,NA,NA,NA,NA,NA,NA
"197",36,"10/14/2015",1,10,30,2,2,11,2.5,"4",1,1,0,6,19,23.2,24.2,4.5,2.7,222,NA,NA,NA,NA,NA,NA
"198",37,"10/14/2015",1,8,41,2,4,13,4,"4",4,2,0,26.8,27,23.4,23.3,5.7,4.9,112,NA,NA,NA,NA,NA,NA
"199",32,"10/15/2015",1,8,36,2,5,13,5,"4",1,1,0,30.3,31.2,23.4,23.7,7.5,5.1,402,NA,NA,NA,NA,NA,NA
"200",76,"10/15/2015",1,9,22,2,5,17,7,"4",1,1,0,31.1,31.9,23.6,24.1,6.7,6.1,402,NA,NA,NA,NA,NA,NA
"201",77,"10/15/2015",1,9,50,2,5,16,9.5,"4",1,1,0,30.6,31.5,23.6,23.9,6.9,6.1,701,NA,NA,NA,NA,NA,NA
"202",3140,"10/15/2015",1,11,21,2,4,13,5,"4",1,1,0,30.3,30.5,24.1,23.9,6.7,5.9,404,NA,NA,NA,NA,NA,NA
"203",3216,"10/15/2015",1,10,41,2,5,14,5,"4",1,1,0,30.6,30.6,23.9,23.6,6.9,5.6,402,NA,NA,NA,NA,NA,NA
"204",4136,"10/15/2015",1,12,33,2,4,12,4,"4",1,1,0,30,30.2,24.4,23.9,7.4,6.3,404,NA,NA,NA,NA,NA,NA
"205",4212,"10/15/2015",1,11,58,2,5,13,3.5,"4",1,1,0,30.5,30.5,24.4,23.8,6.3,5.5,402,NA,NA,NA,NA,NA,NA
"206",5010,"11/11/2015",1,12,2,2,4,15,6,"14",3,2,0,23.3,28.8,20.5,21.4,8.3,6.3,412,NA,NA,NA,NA,NA,NA
"207",47,"11/11/2015",1,9,0,1,5,40,4,"4",2,1,0,23.6,28.3,21.4,21.5,6,5.8,412,NA,NA,NA,NA,NA,NA
"208",54,"11/11/2015",1,10,59,1,4,8,5,"9",2,1,0,23.2,26,20.6,20.9,7.1,6,402,NA,NA,NA,NA,NA,NA
"209",92,"11/11/2015",1,10,31,1,5,11,7.5,"9",3,2,0,27.5,28.3,20.2,20.6,7.4,7,402,NA,NA,NA,NA,NA,NA
"210",93,"11/11/2015",1,10,6,1,5,17,9,"9",3,2,0,25.8,29.3,20.3,21.1,7.6,6.7,402,NA,NA,NA,NA,NA,NA
"211",95,"11/11/2015",1,8,26,1,3,20,4,"4",2,1,0,6.5,19.2,19.5,21.2,6,5.5,322,NA,NA,NA,NA,NA,NA
"212",6102,"11/11/2015",1,12,33,1,4,5,5,"14",4,4,0,19.8,22.3,20.4,19.9,8.1,8,404,NA,NA,NA,NA,NA,NA
"213",6227,"11/11/2015",1,11,26,1,5,12,6,"9",3,2,0,25.2,25.5,20.7,20.7,7.2,7,402,NA,NA,NA,NA,NA,NA
"214",7008,"11/11/2015",1,9,36,1,5,25,8,"9",3,2,0,27.5,31.2,20.1,21.9,7.7,5.8,412,NA,NA,NA,NA,NA,NA
"215",34,"11/19/2015",1,13,13,2,3,20,4,"36",4,1,0,7.6,8.5,20.1,20.3,6.6,6.5,112,NA,NA,NA,NA,NA,NA
"216",36,"11/19/2015",1,14,2,2,2,11,4,"36",4,0,0,5.6,6.2,20.7,20.6,5.7,5.4,222,NA,NA,NA,NA,NA,NA
"217",34,"12/8/2015",1,13,50,2,3,11,3.5,"18",2,1,0,14.1,18.6,17.4,16.6,10.4,6.9,112,NA,NA,NA,NA,NA,NA
"218",36,"12/8/2015",1,13,19,2,2,13,3.5,"18",2,1,0,9.7,16.8,16.9,17.4,10.1,4.3,222,NA,NA,NA,NA,NA,NA
"219",37,"12/8/2015",1,11,52,2,4,10,5,"14",2,1,0,23.8,24.2,16.1,16.2,9.7,8.8,112,NA,NA,NA,NA,NA,NA
"220",5002,"12/8/2015",1,12,32,2,4,9,7,"14",3,1,0,23.5,24.2,16.4,16.1,9.9,9.5,412,NA,NA,NA,NA,NA,NA
"221",47,"12/8/2015",1,8,59,1,5,30,8,"4",2,1,0,18.5,28.5,16.1,16.6,8.3,7.5,412,NA,NA,NA,NA,NA,NA
"222",54,"12/8/2015",1,10,54,1,4,8,5,"9",2,1,0,23.6,26.4,16.4,16.8,8.9,8.4,402,NA,NA,NA,NA,NA,NA
"223",92,"12/8/2015",1,10,26,1,5,11,9,"9",3,3,0,26,26,16.4,16.4,9.2,8.8,402,NA,NA,NA,NA,NA,NA
"224",93,"12/8/2015",1,10,2,1,5,17,12,"9",3,3,0,25.3,27.3,16.1,16.8,9.2,8.3,402,NA,NA,NA,NA,NA,NA
"225",95,"12/8/2015",1,8,22,1,3,20,6,"4",2,1,0,8,26.9,15.8,16.9,8,6.6,322,NA,NA,NA,NA,NA,NA
"226",6105,"12/8/2015",1,11,21,1,4,8,6,"9",2,1,0,21.1,22.2,16.3,16.3,9.4,8.9,404,NA,NA,NA,NA,NA,NA
"227",7006,"12/8/2015",1,9,32,1,5,43,12,"11",3,3,0,24.4,31.1,15.9,18.3,9.3,6.9,412,NA,NA,NA,NA,NA,NA
"228",32,"12/15/2015",1,8,40,2,5,13,5,"7",4,3,0,26.7,29.2,18.7,18.9,7.8,6.5,402,NA,NA,NA,NA,NA,NA
"229",76,"12/15/2015",1,9,5,2,5,17,5,"7",4,3,0,26,26.9,18.6,18.6,7.9,6.9,402,NA,NA,NA,NA,NA,NA
"230",77,"12/15/2015",1,9,30,2,5,16,5,"7",4,3,0,25,28,18.6,18.8,7.9,6.3,701,NA,NA,NA,NA,NA,NA
"231",3111,"12/15/2015",1,10,53,2,4,10,8,"14",3,2,0,22.4,22.5,18.9,18.8,7.8,7.4,404,NA,NA,NA,NA,NA,NA
"232",3204,"12/15/2015",1,10,25,2,5,13,7,"7",4,3,0,23.6,25.5,18.3,18.3,8.2,6.6,402,NA,NA,NA,NA,NA,NA
"233",4119,"12/15/2015",1,11,22,2,4,11,6,"9",3,2,0,23.6,27.2,19.2,18.9,7.9,6.4,404,NA,NA,NA,NA,NA,NA
"234",4221,"12/15/2015",1,9,57,2,5,14,8,"7",4,3,0,24.2,26.8,18.7,18.7,8,7.1,402,NA,NA,NA,NA,NA,NA
"235",6218,"12/15/2015",1,8,18,1,5,16,5,"7",4,3,0,27.5,28.1,18.7,18.6,8,6.9,402,NA,NA,NA,NA,NA,NA
"236",47,"1/12/2016",1,9,36,1,5,38,4.5,"36",1,1,0,10.2,30.3,12.5,16,7.9,5.6,412,NA,NA,NA,NA,NA,NA
"237",95,"1/12/2016",1,8,48,1,3,18,3,"36",1,1,0,3.7,12.9,11.9,12.8,8.3,7,322,NA,NA,NA,NA,NA,NA
"238",36,"1/19/2016",1,14,58,2,2,13,1.5,"14",1,0,0,1.5,1.8,12.7,12.7,9.7,8.9,222,NA,NA,NA,NA,NA,NA
"239",76,"1/19/2016",1,11,9,2,5,18,8,"36",2,4,0,24,26.5,12.9,13.4,8.8,8,402,NA,NA,NA,NA,NA,NA
"240",77,"1/19/2016",1,11,41,2,5,18,8,"36",2,4,0,24.1,27.8,13.2,14.5,8.7,6.8,701,NA,NA,NA,NA,NA,NA
"241",3122,"1/19/2016",1,13,15,2,4,12,6,"7",2,2,0,19.6,19.6,12.1,12.1,8.8,7.7,404,NA,NA,NA,NA,NA,NA
"242",3214,"1/19/2016",1,12,44,2,5,15,6.5,"36",2,2,0,21,21,12.2,12.2,8.9,7.8,402,NA,NA,NA,NA,NA,NA
"243",4134,"1/19/2016",1,14,0,2,4,12,5,"9",3,3,0,22.2,22.5,13.2,13.2,9.1,8.6,404,NA,NA,NA,NA,NA,NA
"244",4222,"1/19/2016",1,12,14,2,5,16,8,"36",2,3,0,22.2,23.2,12.8,13,8.9,8.2,402,NA,NA,NA,NA,NA,NA
"245",76,"2/18/2016",1,9,39,2,5,18,6.5,"9",4,4,0,25.9,29,15.5,15.9,8.3,7.3,402,NA,NA,NA,NA,NA,NA
"246",4115,"9/19/2016",1,12,12,2,4,12,3,"36",3,1,0,18.6,18.8,29.8,29.9,6,3.8,404,NA,NA,NA,NA,NA,NA
"247",47,"10/13/2016",1,9,32,1,5,40,6,"9",2,1,0,26.2,28.6,24.3,24.1,6.1,4.1,412,NA,NA,NA,NA,NA,NA
"248",95,"10/13/2016",1,9,3,1,3,30,7,"9",3,1,0,19.3,28.9,24.9,24.5,5.7,4.2,322,NA,NA,NA,NA,NA,NA
"249",47,"11/15/2016",1,9,8,1,5,44,5,"32",1,0,0,27.2,30.2,19.6,19.7,6.6,5.7,412,NA,NA,NA,NA,NA,NA
"250",34,"11/17/2016",1,13,14,2,3,17,2.5,"18",2,0,0,16.8,18.1,20.2,19.6,7.5,5.2,112,NA,NA,NA,NA,NA,NA
"251",36,"11/17/2016",1,13,50,2,2,14,4,"18",1,0,0,13.1,14.6,21.4,20.6,6.9,4.1,222,NA,NA,NA,NA,NA,NA
"252",47,"3/16/2017",1,10,49,1,5,52,4,"9",3,3,0,28.9,30.7,15.6,16.2,7.6,6.5,412,NA,NA,NA,NA,NA,NA
"253",95,"3/16/2017",1,10,13,1,3,20,1,"9",3,0,0,3.8,30.1,15.4,17.3,7.4,6.2,322,NA,NA,NA,NA,NA,NA
"254",77,"3/21/2017",1,12,1,2,5,17,5.5,"27",4,4,0,30.4,30.7,19.5,19.6,7.4,7,701,NA,NA,NA,NA,NA,NA
"255",95,"5/2/2017",1,12,46,1,3,20,3.5,"9",3,0,0,9.8,25.8,26.1,24.6,6.7,4.1,322,NA,NA,NA,NA,NA,NA
"256",7005,"5/2/2017",1,11,43,1,5,48,4,"14",2,1,0,20,27.5,24.8,24.5,7.9,4.9,412,NA,NA,NA,NA,NA,NA
"257",3125,"8/17/2017",1,9,12,2,4,12,3.5,"27",3,2,0,17.2,21.2,29.9,29.8,5.9,2.3,404,NA,NA,NA,NA,NA,NA
"258",3212,"8/17/2017",1,9,47,2,5,16,5.2,"27",3,2,0,16.4,24.9,30,29.2,7.3,2,402,NA,NA,NA,NA,NA,NA
"259",4141,"8/17/2017",1,8,35,2,4,15,3.5,"27",3,2,0,17.2,23.3,29.6,29.3,6.5,2,404,NA,NA,NA,NA,NA,NA
"260",4226,"8/17/2017",1,10,8,2,5,16,3,"27",3,2,0,16.6,25,30.3,29.3,7.3,1.5,402,NA,NA,NA,NA,NA,NA
"261",37,"9/14/2017",1,13,5,2,4,10,2,"14",2,1,0,15.5,18.1,26.1,24.9,6.7,5.8,112,NA,NA,NA,NA,NA,NA
"262",5001,"9/14/2017",1,13,32,2,4,13,2.5,"11",3,2,0,10.4,15.4,27.2,24.7,7.6,5.5,412,NA,NA,NA,NA,NA,NA
"263",54,"9/14/2017",1,11,29,1,4,9,3,"14",2,1,0,14.1,18.2,26,25,7.8,5.8,402,NA,NA,NA,NA,NA,NA
"264",6117,"9/14/2017",1,12,32,1,4,10,2.5,"14",2,1,0,17.7,22.8,26.5,25.3,8.3,3.2,404,NA,NA,NA,NA,NA,NA
"265",6233,"9/14/2017",1,12,1,1,5,15,4,"0",0,1,0,19.6,25.3,25.3,25.6,7.8,4.5,402,NA,NA,NA,NA,NA,NA
"266",34,"10/19/2017",1,10,0,2,3,14,2,"36",4,1,0,4.7,10.9,23.1,24.8,5.8,2.7,112,NA,NA,NA,NA,NA,NA
"267",36,"10/19/2017",1,9,15,2,2,8,2.5,"36",4,1,0,1.6,1.9,23,22.8,4.6,4,222,NA,NA,NA,NA,NA,NA
"268",76,"10/19/2017",1,11,54,2,5,19,5,"9",4,5,0,28.7,28.7,23.7,23.6,6.4,6.4,402,NA,NA,NA,NA,NA,NA
"269",5009,"10/19/2017",1,11,20,2,4,14,4,"7",4,5,0,25.6,26.6,23.4,23.5,6.4,5.7,412,NA,NA,NA,NA,NA,NA
"270",92,"11/14/2017",1,10,44,1,5,12,7,"9",3,4,0,27.7,23.9,19.3,19.2,8.1,7.8,402,NA,NA,NA,NA,NA,NA
"271",93,"11/14/2017",1,10,12,1,5,18,10,"9",3,4,0,26.5,27.7,19.3,19.5,8.2,7.3,402,NA,NA,NA,NA,NA,NA
"272",95,"11/14/2017",1,8,19,1,3,24,7,"2",3,1,0,6.6,28.8,17.7,20,8.3,6.6,322,NA,NA,NA,NA,NA,NA
"273",32,"11/15/2017",1,10,31,2,5,14,3,"9",5,6,0,28.6,25.8,19.2,19.1,7.7,7.3,402,NA,NA,NA,NA,NA,NA
"274",34,"11/15/2017",1,8,56,2,3,14,3.5,"7",3,1,0,9.6,18.1,18.3,19.3,8.7,5.8,112,NA,NA,NA,NA,NA,NA
"275",36,"11/15/2017",1,8,17,2,2,12,4,"9",3,1,0,1.2,7.1,19.5,18.4,5.2,7.6,222,NA,NA,NA,NA,NA,NA
"276",76,"11/15/2017",1,11,15,2,5,19,6,"9",4,5,0,29.9,29.9,19.2,19.1,7.7,7.1,402,NA,NA,NA,NA,NA,NA
"277",77,"11/15/2017",1,11,44,2,5,18,8,"9",4,5,0,28.9,28.8,18.9,18.8,8.2,7.6,701,NA,NA,NA,NA,NA,NA
"278",37,"5/16/2018",1,8,34,2,4,8.9,1,"36",2,2,0,15.18,15.58,28.47,28.7,7.58,6.95,112,NA,NA,NA,NA,NA,NA
"279",32,"5/16/2018",1,9,0,2,5,17,2,"36",2,2,0,14.4,18.03,28.35,28.94,8.25,5.72,402,NA,NA,NA,NA,NA,NA
"280",76,"5/16/2018",1,9,30,2,5,22,3,"36",2,2,0,14.87,18.91,28.51,28.9,8,5.77,402,NA,NA,NA,NA,NA,NA
"281",77,"5/16/2018",1,10,0,2,5,12.1,3,"36",2,2,0,13.02,17.76,28.88,27.47,8.71,7.06,701,NA,NA,NA,NA,NA,NA
"282",76,"10/30/2018",1,11,19,2,5,19,2.5,"18",2,0,0,24.37,28.1,22.6,22.9,8.02,7.07,402,NA,NA,NA,NA,NA,NA
"283",32,"10/30/2018",1,11,33,2,5,12,1.5,"18",2,0,0,25.35,28.53,22.7,22.4,7.49,6.45,402,NA,NA,NA,NA,NA,NA
"284",37,"10/30/2018",1,11,58,2,4,9,1,"18",2,0,0,21.41,23,23,22.4,7.67,7.08,112,NA,NA,NA,NA,NA,NA
"285",95,"3/22/2019",1,8,48,1,3,20,2,"4",2,1,0,2.3,28.1,15.7,17,8,3.9,322,NA,NA,NA,NA,NA,NA
"286",52,"4/10/2019",1,11,4,3,3,12,1.5,"18",2,1,0,1,0.9,22,21.5,8.5,3.7,112,NA,NA,NA,NA,NA,NA
"287",57,"4/10/2019",1,10,27,3,5,17,2,"36",1,1,0,1.1,14.44,21.2,19.8,11.9,5.7,412,NA,NA,NA,NA,NA,NA
"288",60,"4/10/2019",1,9,30,3,4,9,1.8,"36",2,1,0,0.3,0.3,20.3,20.3,9.2,8.8,402,NA,NA,NA,NA,NA,NA
"289",1205,"4/10/2019",1,9,57,3,4,13,2,"36",2,1,0,0.3,0.3,20.6,20.2,9.5,9.1,402,NA,NA,NA,NA,NA,NA
"290",49,"5/13/2019",1,10,0,3,2,29,1.3,"4",3,1,0,0,0,22.7,22.4,6.4,6.2,312,NA,NA,NA,NA,NA,NA
"291",49,"5/13/2019",1,10,0,3,2,29,1.3,"4",3,1,0,0,0,22.7,22.4,6.4,6.2,312,NA,NA,NA,NA,NA,NA
"292",54,"9/17/2019",1,8,57,1,4,8,3.5,"4",2,1,0,19.1,22.3,29.5,29.2,6,5.2,402,NA,NA,NA,NA,NA,NA
"293",92,"9/17/2019",1,9,41,1,5,12,5,"2",3,2,0,23.5,24.5,29.1,29.2,6.3,5.8,402,NA,NA,NA,NA,NA,NA
"294",93,"9/17/2019",1,10,7,1,5,18,5,"2",2,2,0,25.6,25.6,29.7,29.4,6.3,5.9,402,NA,NA,NA,NA,NA,NA
"295",6238,"9/17/2019",1,10,42,1,5,14,5.5,"0",0,1,0,26,26,29.8,29.4,6.4,5.9,402,NA,NA,NA,NA,NA,NA
"296",54,"9/17/2019",1,8,57,1,4,8,3.5,"4",2,1,0,19.1,22.3,29.5,29.2,6,5.2,402,NA,NA,NA,NA,NA,NA
"297",92,"9/17/2019",1,9,41,1,5,12,5,"2",3,2,0,23.5,24.5,29.1,29.2,6.3,5.8,402,NA,NA,NA,NA,NA,NA
"298",93,"9/17/2019",1,10,7,1,5,18,5,"2",2,2,0,25.6,25.6,29.7,29.4,6.3,5.9,402,NA,NA,NA,NA,NA,NA
"299",6238,"9/17/2019",1,10,42,1,5,14,5.5,"0",0,1,0,26,26,29.8,29.4,6.4,5.9,402,NA,NA,NA,NA,NA,NA
"300",51,"10/9/2019",1,10,30,3,3,8,3,"4",2,1,0,12.8,13.4,27.1,27.1,7.3,6.7,112,NA,NA,NA,NA,NA,NA
"301",52,"10/9/2019",1,10,58,3,3,11,2.5,"4",2,2,0,14.3,13.1,27.8,27.1,7.6,7.2,112,NA,NA,NA,NA,NA,NA
"302",1207,"10/9/2019",1,11,51,3,4,14,3,"7",3,2,0,15.9,15.9,28,27.5,7.5,7,402,NA,NA,NA,NA,NA,NA
"303",51,"10/9/2019",1,10,30,3,3,8,3,"4",2,1,0,12.8,13.4,27.1,27.1,7.3,6.7,112,NA,NA,NA,NA,NA,NA
"304",52,"10/9/2019",1,10,58,3,3,11,2.5,"4",2,2,0,14.3,13.1,27.8,27.1,7.6,7.2,112,NA,NA,NA,NA,NA,NA
"305",1207,"10/9/2019",1,11,51,3,4,14,3,"7",3,2,0,15.9,15.9,28,27.5,7.5,7,402,NA,NA,NA,NA,NA,NA
"306",54,"11/19/2019",1,13,45,1,4,7,4,"27",3,3,0,16.8,23.9,15.5,14.8,10.2,10.3,402,NA,NA,NA,NA,NA,NA
"307",92,"11/19/2019",1,11,18,1,5,10,6,"25",2,1,0,20.8,26.5,14.2,16.5,10.3,8.6,402,NA,NA,NA,NA,NA,NA
"308",95,"11/19/2019",1,12,6,1,3,17,5.5,"22",3,1,0,6.3,13.3,13.8,15.1,9,8.1,322,NA,NA,NA,NA,NA,NA
"309",4204,"11/19/2019",1,9,10,2,5,11,6.5,"20",2,1,0,22.9,24.4,14.1,16.1,9.5,7.7,402,NA,NA,NA,NA,NA,NA
"310",6241,"11/19/2019",1,10,18,1,5,14,8,"22",2,0,0,24.1,24.5,15.3,15.3,9.4,9.1,402,NA,NA,NA,NA,NA,NA
"311",54,"11/19/2019",1,13,45,1,4,7,4,"27",3,3,0,16.8,23.9,15.5,14.8,10.2,10.3,402,NA,NA,NA,NA,NA,NA
"312",92,"11/19/2019",1,11,18,1,5,10,6,"25",2,1,0,20.8,26.5,14.2,16.5,10.3,8.6,402,NA,NA,NA,NA,NA,NA
"313",95,"11/19/2019",1,12,6,1,3,17,5.5,"22",3,1,0,6.3,13.3,13.8,15.1,9,8.1,322,NA,NA,NA,NA,NA,NA
"314",4204,"11/19/2019",1,9,10,2,5,11,6.5,"20",2,1,0,22.9,24.4,14.1,16.1,9.5,7.7,402,NA,NA,NA,NA,NA,NA
"315",6241,"11/19/2019",1,10,18,1,5,14,8,"22",2,0,0,24.1,24.5,15.3,15.3,9.4,9.1,402,NA,NA,NA,NA,NA,NA
"316",49,"12/4/2019",1,11,54,3,2,25,4.5,"32",2,0,0,4.6,10.3,15.6,14.8,8.6,8.1,312,NA,NA,NA,NA,NA,NA
"317",50,"12/4/2019",1,12,29,3,2,17,5,"32",2,0,0,7.2,12.5,15.4,14.2,9.9,9.5,312,NA,NA,NA,NA,NA,NA
"318",51,"12/4/2019",1,12,54,3,3,6,6,"32",1,0,0,10.8,12.7,14.6,14.2,10,10.5,112,NA,NA,NA,NA,NA,NA
"319",52,"12/4/2019",1,11,12,3,3,9,6,"32",2,1,0,13.1,13.5,14.2,14.2,9.4,9.1,112,NA,NA,NA,NA,NA,NA
"320",57,"12/4/2019",1,10,36,3,5,14,7,"32",2,1,0,12.6,17.3,14,14.4,9.7,8.9,412,NA,NA,NA,NA,NA,NA
"321",60,"12/4/2019",1,9,40,3,4,9,5.5,"32",2,1,0,9.7,15.5,13.6,14.8,10.2,8.5,402,NA,NA,NA,NA,NA,NA
"322",1208,"12/4/2019",1,10,9,3,4,13,5,"32",2,1,0,10,18.8,13.8,14.8,10.1,8.1,402,NA,NA,NA,NA,NA,NA
"323",49,"12/4/2019",1,11,54,3,2,25,4.5,"32",2,0,0,4.6,10.3,15.6,14.8,8.6,8.1,312,NA,NA,NA,NA,NA,NA
"324",50,"12/4/2019",1,12,29,3,2,17,5,"32",2,0,0,7.2,12.5,15.4,14.2,9.9,9.5,312,NA,NA,NA,NA,NA,NA
"325",51,"12/4/2019",1,12,54,3,3,6,6,"32",1,0,0,10.8,12.7,14.6,14.2,10,10.5,112,NA,NA,NA,NA,NA,NA
"326",52,"12/4/2019",1,11,12,3,3,9,6,"32",2,1,0,13.1,13.5,14.2,14.2,9.4,9.1,112,NA,NA,NA,NA,NA,NA
"327",57,"12/4/2019",1,10,36,3,5,14,7,"32",2,1,0,12.6,17.3,14,14.4,9.7,8.9,412,NA,NA,NA,NA,NA,NA
"328",60,"12/4/2019",1,9,40,3,4,9,5.5,"32",2,1,0,9.7,15.5,13.6,14.8,10.2,8.5,402,NA,NA,NA,NA,NA,NA
"329",1208,"12/4/2019",1,10,9,3,4,13,5,"32",2,1,0,10,18.8,13.8,14.8,10.1,8.1,402,NA,NA,NA,NA,NA,NA
"330",60,"2/3/2020",1,10,0,3,4,9,1,"22",2,1,0,0.7,12.2,13.5,13.3,10.5,7.5,402,NA,NA,NA,NA,NA,NA
"331",1209,"2/3/2020",1,10,22,3,4,11,1,"22",2,1,0,0.6,15.4,13.6,13.4,10.1,7.6,402,NA,NA,NA,NA,NA,NA
"332",60,"2/3/2020",1,10,0,3,4,9,1,"22",2,1,0,0.7,12.2,13.5,13.3,10.5,7.5,402,NA,NA,NA,NA,NA,NA
"333",1209,"2/3/2020",1,10,22,3,4,11,1,"22",2,1,0,0.6,15.4,13.6,13.4,10.1,7.6,402,NA,NA,NA,NA,NA,NA
"334",47,"4/12/2021",1,11,55,1,5,41,2,"9",4,3,0,2.4,29.9,21,20.1,6,4.1,412,NA,NA,NA,NA,NA,NA
"335",54,"4/12/2021",1,13,16,1,4,9,2,"9",4,3,0,4.4,6.4,22.8,22.4,7.9,7.1,402,NA,NA,NA,NA,NA,NA
"336",92,"4/12/2021",1,11,22,1,5,12,2,"9",3,2,0,7.2,11.7,22.3,21.4,8.1,5.8,402,NA,NA,NA,NA,NA,NA
"337",93,"4/12/2021",1,10,56,1,5,18,1.8,"9",3,2,0,6.5,16.1,21.4,21.5,8.4,6,402,NA,NA,NA,NA,NA,NA
"338",95,"4/12/2021",1,12,31,1,3,28,1.5,"9",3,1,0,0.1,6.3,20.8,20.5,5.9,4.9,322,NA,NA,NA,NA,NA,NA
"339",4221,"4/12/2021",1,9,33,2,5,16,3.3,"14",2,1,0,10.3,13.7,21.5,21.1,8.7,6.6,402,NA,NA,NA,NA,NA,NA
"340",6215,"4/12/2021",1,10,13,1,5,16,2,"7",3,2,0,6.8,9,21.9,21.9,8.8,7.5,402,NA,NA,NA,NA,NA,NA
"341",47,"4/12/2021",1,11,55,1,5,41,2,"9",4,3,0,2.4,29.9,21,20.1,6,4.1,412,NA,NA,NA,NA,NA,NA
"342",54,"4/12/2021",1,13,16,1,4,9,2,"9",4,3,0,4.4,6.4,22.8,22.4,7.9,7.1,402,NA,NA,NA,NA,NA,NA
"343",92,"4/12/2021",1,11,22,1,5,12,2,"9",3,2,0,7.2,11.7,22.3,21.4,8.1,5.8,402,NA,NA,NA,NA,NA,NA
"344",93,"4/12/2021",1,10,56,1,5,18,1.8,"9",3,2,0,6.5,16.1,21.4,21.5,8.4,6,402,NA,NA,NA,NA,NA,NA
