STA,DATE,GEAR,CODE,NAME,MIN.SL,MAX.SL,MEASURED,TOT.NUM,TOT.WEIGHT
36,11/17/2008,1,36030620401,Leiostomus xanthurus,NA,NA,50,71,1398.8
36,11/17/2008,1,29350010103,Litopenaeus setiferus,NA,NA,50,70,237
36,11/17/2008,1,36030620601,Micropogonias undulatus,NA,NA,50,89,4269.6
37,11/17/2008,1,36030280102,Anchoa mitchilli,NA,NA,NA,93,136.6
37,11/17/2008,1,36030620101,Bairdiella chrysoura,NA,NA,NA,1,13.2
37,11/17/2008,1,36030170201,Brevoortia patronus,NA,NA,1,1,143.3
37,11/17/2008,1,36030530101,Cynoscion arenarius,NA,NA,1,1,9.1
37,11/17/2008,1,29350010103,Litopenaeus setiferus,NA,NA,8,8,63.3
37,11/17/2008,1,14050030301,Lolliguncula brevis,NA,NA,5,5,17
37,11/17/2008,1,36030620601,Micropogonias undulatus,NA,NA,23,23,1212.7
37,11/17/2008,1,29350340505,Pagurus pollicaris,NA,NA,NA,1,0.6
32,12/16/2008,1,36030280102,Anchoa mitchilli,NA,NA,NA,426,285.1
32,12/16/2008,1,29350230201,Callinectes similis,NA,NA,1,1,0.2
32,12/16/2008,1,36030530101,Cynoscion arenarius,NA,NA,1,1,1.7
32,12/16/2008,1,36030620401,Leiostomus xanthurus,NA,NA,1,1,14.8
32,12/16/2008,1,29350190201,Libinia emarginata,NA,NA,NA,1,8.4
32,12/16/2008,1,14050030301,Lolliguncula brevis,NA,NA,50,137,255.7
32,12/16/2008,1,36030750101,Syngnathus louisianae,NA,NA,NA,1,0.6
34,12/16/2008,1,36030280102,Anchoa mitchilli,NA,NA,NA,61,43.3
36,12/16/2008,1,36030280102,Anchoa mitchilli,NA,NA,NA,4429,1514.7
36,12/16/2008,1,36030620101,Bairdiella chrysoura,NA,NA,NA,2,49.1
36,12/16/2008,1,36030170201,Brevoortia patronus,NA,NA,2,2,38.4
36,12/16/2008,1,36030530102,Cynoscion nebulosus,NA,NA,1,1,22.1
36,12/16/2008,1,36030170301,Dorosoma petenense,NA,NA,NA,1,14.4
36,12/16/2008,1,36030620401,Leiostomus xanthurus,NA,NA,14,14,275.5
36,12/16/2008,1,36031060101,Lepisosteus osseus,NA,NA,NA,1,4500
36,12/16/2008,1,36030620601,Micropogonias undulatus,NA,NA,50,61,2959
36,12/16/2008,1,29350340505,Pagurus pollicaris,NA,NA,NA,1,1.1
37,12/16/2008,1,36030280102,Anchoa mitchilli,NA,NA,NA,32,19
37,12/16/2008,1,29350230203,Callinectes sapidus,NA,NA,1,1,7.5
37,12/16/2008,1,36030620401,Leiostomus xanthurus,NA,NA,1,1,20.2
37,12/16/2008,1,29350010103,Litopenaeus setiferus,NA,NA,1,1,2.9
37,12/16/2008,1,36030620601,Micropogonias undulatus,NA,NA,6,6,374.1
32,1/22/2009,1,36030280102,Anchoa mitchilli,NA,NA,NA,1533,1840.1
32,1/22/2009,1,36030170301,Dorosoma petenense,NA,NA,NA,2,46.2
32,1/22/2009,1,14050030301,Lolliguncula brevis,NA,NA,50,79,246.2
32,1/22/2009,1,36030700103,Peprilus burti,NA,NA,8,8,32.9
34,1/22/2009,1,36030280102,Anchoa mitchilli,NA,NA,NA,27,9.3
34,1/22/2009,1,36030170201,Brevoortia patronus,NA,NA,50,181,36.1
34,1/22/2009,1,36030620401,Leiostomus xanthurus,NA,NA,27,27,7.2
34,1/22/2009,1,36030620601,Micropogonias undulatus,NA,NA,28,28,5.8
36,1/22/2009,1,36030280102,Anchoa mitchilli,NA,NA,NA,515,309.2
36,1/22/2009,1,36030620101,Bairdiella chrysoura,NA,NA,NA,2,78.5
36,1/22/2009,1,36030170201,Brevoortia patronus,NA,NA,34,34,282.3
36,1/22/2009,1,36030170301,Dorosoma petenense,NA,NA,NA,6,59.2
36,1/22/2009,1,36030620401,Leiostomus xanthurus,NA,NA,50,50,22.1
36,1/22/2009,1,36031060101,Lepisosteus osseus,NA,NA,NA,1,5050
36,1/22/2009,1,36030620601,Micropogonias undulatus,NA,NA,3,3,82.7
37,1/22/2009,1,36030280102,Anchoa mitchilli,NA,NA,NA,509,231.8
37,1/22/2009,1,36030170201,Brevoortia patronus,NA,NA,50,1504,357.5
37,1/22/2009,1,29350230203,Callinectes sapidus,NA,NA,1,1,26
37,1/22/2009,1,36030170301,Dorosoma petenense,NA,NA,NA,2,18.1
37,1/22/2009,1,36030620401,Leiostomus xanthurus,NA,NA,50,227,26.9
37,1/22/2009,1,29350010103,Litopenaeus setiferus,NA,NA,8,8,13.1
37,1/22/2009,1,36030620601,Micropogonias undulatus,NA,NA,50,804,128.5
48,1/22/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,1054,1808.2
48,1/22/2009,1,14050030301,Lolliguncula brevis,NA,NA,20,77,149.3
48,1/22/2009,1,36030700103,Peprilus burti,NA,NA,5,5,9.7
5006,1/22/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,182,109.2
5006,1/22/2009,1,36030620101,Bairdiella chrysoura,NA,NA,1,1,10.9
5006,1/22/2009,1,36030170201,Brevoortia patronus,NA,NA,3,3,50
5006,1/22/2009,1,29350230203,Callinectes sapidus,NA,NA,1,1,29.4
5006,1/22/2009,1,36030530102,Cynoscion nebulosus,NA,NA,1,1,24.1
5006,1/22/2009,1,36030170301,Dorosoma petenense,NA,NA,19,19,271.2
5006,1/22/2009,1,29350010103,Litopenaeus setiferus,NA,NA,8,8,23.5
5006,1/22/2009,1,30040010101,Mellita quinquiesperforata,NA,NA,3,3,4.2
5006,1/22/2009,1,36030620601,Micropogonias undulatus,NA,NA,20,25,15.1
5006,1/22/2009,1,36030500301,Myrophis punctatus,NA,NA,1,1,0.1
5006,1/22/2009,1,29350340505,Pagurus pollicaris,NA,NA,1,1,0.7
5006,1/22/2009,1,29350180102,Persephona crinita,NA,NA,1,1,6.7
5006,1/22/2009,1,36030770206,Sphoeroides parvus,NA,NA,1,1,5.9
5006,1/22/2009,1,36030200101,Symphurus plagiusa,NA,NA,1,1,2.8
47,1/26/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,794,901
47,1/26/2009,1,36030050201,Ariopsis felis,NA,NA,20,40,319.9
47,1/26/2009,1,36030620101,Bairdiella chrysoura,NA,NA,9,9,146
47,1/26/2009,1,36030530101,Cynoscion arenarius,NA,NA,2,2,12.9
47,1/26/2009,1,36030530102,Cynoscion nebulosus,NA,NA,1,1,21.5
47,1/26/2009,1,36020020101,Dasyatis sabina,NA,NA,2,2,463.4
47,1/26/2009,1,36030170301,Dorosoma petenense,NA,NA,20,23,335.9
47,1/26/2009,1,36030110301,Etropus crossotus,NA,NA,6,6,53
47,1/26/2009,1,36030620401,Leiostomus xanthurus,NA,NA,20,100,2798.7
47,1/26/2009,1,29350010103,Litopenaeus setiferus,NA,NA,5,5,20.3
47,1/26/2009,1,14050030301,Lolliguncula brevis,NA,NA,20,123,598.3
47,1/26/2009,1,36030620601,Micropogonias undulatus,NA,NA,20,24,1288.1
47,1/26/2009,1,36030620602,Micropogonias undulatus,NA,NA,1,1,3.9
47,1/26/2009,1,29350010302,Rimapenaeus similis,NA,NA,10,10,18.2
47,1/26/2009,1,29260010201,Squilla empusa,NA,NA,2,2,16.1
47,1/26/2009,1,36030200101,Symphurus plagiusa,NA,NA,1,1,8.7
47,1/26/2009,1,36030790101,Trichiurus lepturus,NA,NA,1,1,6.2
54,1/26/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,65,17.5
54,1/26/2009,1,36030050201,Ariopsis felis,NA,NA,1,1,792.8
54,1/26/2009,1,36030620601,Micropogonias undulatus,NA,NA,1,1,0.1
92,1/26/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,240,277
92,1/26/2009,1,36030170201,Brevoortia patronus,NA,NA,1,1,0.3
92,1/26/2009,1,36030700103,Peprilus burti,NA,NA,1,1,0.8
93,1/26/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,8655,13199.6
93,1/26/2009,1,14050030301,Lolliguncula brevis,NA,NA,20,184,155.4
93,1/26/2009,1,36030620501,Menticirrhus americanus,NA,NA,1,1,30.4
93,1/26/2009,1,36030700103,Peprilus burti,NA,NA,15,15,54
95,1/26/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,298,62.6
95,1/26/2009,1,36030530102,Cynoscion nebulosus,NA,NA,1,1,32.9
95,1/26/2009,1,36030110301,Etropus crossotus,NA,NA,1,1,3.2
95,1/26/2009,1,14050030301,Lolliguncula brevis,NA,NA,1,1,2.1
95,1/26/2009,1,36030620601,Micropogonias undulatus,NA,NA,5,5,106.8
7004,1/26/2009,1,29350030103,Alpheus angulatus,NA,NA,2,2,3.8
7004,1/26/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,674,1098.8
7004,1/26/2009,1,29350230201,Callinectes similis,NA,NA,5,5,98.8
7004,1/26/2009,1,36030170301,Dorosoma petenense,NA,NA,7,7,142.4
7004,1/26/2009,1,36030110301,Etropus crossotus,NA,NA,2,2,14.6
7004,1/26/2009,1,36030620401,Leiostomus xanthurus,NA,NA,20,25,482.8
7004,1/26/2009,1,14050030301,Lolliguncula brevis,NA,NA,20,302,1058.4
7004,1/26/2009,1,36030620501,Menticirrhus americanus,NA,NA,1,1,43.9
7004,1/26/2009,1,36030620601,Micropogonias undulatus,NA,NA,2,2,96.1
7004,1/26/2009,1,29350340505,Pagurus pollicaris,NA,NA,1,1,1.6
7004,1/26/2009,1,36030700103,Peprilus burti,NA,NA,20,29,93.6
7004,1/26/2009,1,29260010201,Squilla empusa,NA,NA,4,4,28.2
7004,1/26/2009,1,36030790101,Trichiurus lepturus,NA,NA,1,1,6.4
51,1/28/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,75,57.6
51,1/28/2009,1,36030170201,Brevoortia patronus,NA,NA,20,119,20.3
51,1/28/2009,1,36030620601,Micropogonias undulatus,NA,NA,7,7,0.6
51,1/28/2009,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
52,1/28/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,425,558.6
52,1/28/2009,1,36030170201,Brevoortia patronus,NA,NA,2,2,0.4
52,1/28/2009,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
60,1/28/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,302,350.3
60,1/28/2009,1,36030170301,Dorosoma petenense,NA,NA,1,1,22.1
60,1/28/2009,1,29350010103,Litopenaeus setiferus,NA,NA,4,4,17.9
60,1/28/2009,1,36030620601,Micropogonias undulatus,NA,NA,1,1,67
60,1/28/2009,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
32,2/17/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,2731,3332.1
32,2/17/2009,1,14050030301,Lolliguncula brevis,NA,NA,20,201,850.2
32,2/17/2009,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
32,2/17/2009,1,36030700103,Peprilus burti,NA,NA,4,4,34.3
32,2/17/2009,1,36030700102,Peprilus paru,NA,NA,1,1,34
32,2/17/2009,1,36030590101,Pomatomus saltatrix,NA,NA,NA,1,8.2
34,2/17/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,517,442.1
34,2/17/2009,1,36030620101,Bairdiella chrysoura,NA,NA,3,3,110.1
34,2/17/2009,1,36030170201,Brevoortia patronus,NA,NA,1,1,0.4
34,2/17/2009,1,36030620401,Leiostomus xanthurus,NA,NA,1,1,2.3
34,2/17/2009,1,36030620601,Micropogonias undulatus,NA,NA,5,5,244.1
34,2/17/2009,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
36,2/17/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,83,59.7
36,2/17/2009,1,36030620101,Bairdiella chrysoura,NA,NA,1,1,17.3
36,2/17/2009,1,36030170201,Brevoortia patronus,NA,NA,14,14,4.4
36,2/17/2009,1,36030170301,Dorosoma petenense,NA,NA,1,1,9.7
36,2/17/2009,1,36030620401,Leiostomus xanthurus,NA,NA,6,6,208.5
36,2/17/2009,1,14050030301,Lolliguncula brevis,NA,NA,2,2,4.9
36,2/17/2009,1,36030620601,Micropogonias undulatus,NA,NA,20,28,1656.3
36,2/17/2009,1,36030620602,Micropogonias undulatus,NA,NA,5,5,0.6
37,2/17/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,161,89.6
37,2/17/2009,1,36030170301,Dorosoma petenense,NA,NA,3,3,48.5
37,2/17/2009,1,14050030301,Lolliguncula brevis,NA,NA,17,17,137.1
37,2/17/2009,1,36030620601,Micropogonias undulatus,NA,NA,3,3,0.1
37,2/17/2009,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
37,2/17/2009,1,36030700103,Peprilus burti,NA,NA,8,8,20.9
37,2/17/2009,1,36030620801,Stellifer lanceolatus,NA,NA,1,1,5.2
76,2/17/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,2724,5420.8
76,2/17/2009,1,36030240101,Chilomycterus schoepfi,NA,NA,1,1,109.7
76,2/17/2009,1,14050030301,Lolliguncula brevis,NA,NA,20,135,515.7
76,2/17/2009,1,36030620501,Menticirrhus americanus,NA,NA,1,1,34.3
76,2/17/2009,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
76,2/17/2009,1,36030700103,Peprilus burti,NA,NA,5,5,29.8
77,2/17/2009,1,36030280102,Anchoa mitchilli,NA,NA,7,7,17.4
77,2/17/2009,1,14050030301,Lolliguncula brevis,NA,NA,20,40,125.8
77,2/17/2009,1,30020050102,Luidia clathrata,NA,NA,6,6,62
77,2/17/2009,1,36030620601,Micropogonias undulatus,NA,NA,1,1,0.2
77,2/17/2009,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
77,2/17/2009,1,36030700103,Peprilus burti,NA,NA,1,1,0.1
5004,2/17/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,48,28
5004,2/17/2009,1,36030620101,Bairdiella chrysoura,NA,NA,1,1,13.2
5004,2/17/2009,1,29350010101,Farfantepenaeus aztecus,NA,NA,1,1,0
5004,2/17/2009,1,14050030301,Lolliguncula brevis,NA,NA,20,44,215.4
5004,2/17/2009,1,36030620601,Micropogonias undulatus,NA,NA,15,15,52.4
5004,2/17/2009,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
5004,2/17/2009,1,36030700103,Peprilus burti,NA,NA,5,5,18.4
47,2/24/2009,1,29350020101,Acetes americanus carolinae,NA,NA,3,3,0
47,2/24/2009,1,36030280102,Anchoa mitchilli,NA,NA,16,16,31.1
47,2/24/2009,1,36030050201,Ariopsis felis,NA,NA,5,5,49.5
47,2/24/2009,1,36030170201,Brevoortia patronus,NA,NA,2,2,0.1
47,2/24/2009,1,36030110301,Etropus crossotus,NA,NA,1,1,0
47,2/24/2009,1,29350010101,Farfantepenaeus aztecus,NA,NA,2,2,0
47,2/24/2009,1,36030350402,Gobionellus oceanicus,NA,NA,1,1,0
47,2/24/2009,1,36030620401,Leiostomus xanthurus,NA,NA,1,1,0
47,2/24/2009,1,29350010103,Litopenaeus setiferus,NA,NA,1,1,11.7
47,2/24/2009,1,14050030301,Lolliguncula brevis,NA,NA,2,2,8.9
47,2/24/2009,1,36030620501,Menticirrhus americanus,NA,NA,1,1,7.6
47,2/24/2009,1,36030620601,Micropogonias undulatus,NA,NA,1,1,0
47,2/24/2009,1,29350010302,Rimapenaeus similis,NA,NA,3,3,8.3
47,2/24/2009,1,36030200101,Symphurus plagiusa,NA,NA,1,1,6.5
47,2/24/2009,1,36030790101,Trichiurus lepturus,NA,NA,3,3,18.6
54,2/24/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,369,343.5
54,2/24/2009,1,36030620601,Micropogonias undulatus,NA,NA,5,5,0.7
54,2/24/2009,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
92,2/24/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,71,140.4
92,2/24/2009,1,18020120101,Glycera americana,NA,NA,1,1,0.5
92,2/24/2009,1,36030620401,Leiostomus xanthurus,NA,NA,2,2,0.1
92,2/24/2009,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
93,2/24/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,3446,6564.9
93,2/24/2009,1,14050030301,Lolliguncula brevis,NA,NA,20,498,2203.7
93,2/24/2009,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
93,2/24/2009,1,36030700103,Peprilus burti,NA,NA,5,5,14.6
95,2/24/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,306,149.9
95,2/24/2009,1,36030620601,Micropogonias undulatus,NA,NA,3,3,146
7003,2/24/2009,1,14040010101,Anadara ovalis,NA,NA,1,1,3
7003,2/24/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,42,66.6
7003,2/24/2009,1,29350230201,Callinectes similis,NA,NA,1,1,5.9
7003,2/24/2009,1,29350140201,Hepatus epheliticus,NA,NA,2,2,2.1
7003,2/24/2009,1,4010050101,Hydractinia echinata,NA,NA,0,240,0
7003,2/24/2009,1,36030620401,Leiostomus xanthurus,NA,NA,1,1,32
7003,2/24/2009,1,14050030301,Lolliguncula brevis,NA,NA,8,8,36.4
7003,2/24/2009,1,36030620501,Menticirrhus americanus,NA,NA,1,1,47.8
7003,2/24/2009,1,36030700103,Peprilus burti,NA,NA,1,1,5.2
7003,2/24/2009,1,36030800107,Prionotus tribulus,NA,NA,1,1,4.8
32,3/19/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,1899,3057.5
32,3/19/2009,1,36030050201,Ariopsis felis,NA,NA,3,3,1030.8
32,3/19/2009,1,36030620101,Bairdiella chrysoura,NA,NA,3,3,153.3
32,3/19/2009,1,14030030101,Cantharus cancellarius,NA,NA,3,3,4.4
32,3/19/2009,1,36030530103,Cynoscion nothus,NA,NA,1,1,7
32,3/19/2009,1,14050030301,Lolliguncula brevis,NA,NA,20,75,739.9
32,3/19/2009,1,30020050102,Luidia clathrata,NA,NA,1,1,6.8
32,3/19/2009,1,36030700103,Peprilus burti,NA,NA,4,4,62.1
32,3/19/2009,1,36030790101,Trichiurus lepturus,NA,NA,7,7,165.7
32,3/19/2009,1,36030330101,Urophycis floridana,NA,NA,1,1,5.2
34,3/19/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,56,83.1
34,3/19/2009,1,36030050201,Ariopsis felis,NA,NA,1,1,322
34,3/19/2009,1,36030620101,Bairdiella chrysoura,NA,NA,1,1,14
34,3/19/2009,1,36030680201,Lagodon rhomboides,NA,NA,1,1,0.1
34,3/19/2009,1,36030620401,Leiostomus xanthurus,NA,NA,15,15,47.1
34,3/19/2009,1,36030620601,Micropogonias undulatus,NA,NA,2,2,93.8
34,3/19/2009,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
34,3/19/2009,1,29350050202,Palaemonetes pugio,NA,NA,2,2,0.8
36,3/19/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,988,281.5
36,3/19/2009,1,36030170301,Dorosoma petenense,NA,NA,2,2,18.3
36,3/19/2009,1,36030270101,Elops saurus,NA,NA,11,11,1.7
36,3/19/2009,1,36030620401,Leiostomus xanthurus,NA,NA,20,372,225.2
36,3/19/2009,1,36031060101,Lepisosteus osseus,NA,NA,1,1,1460
36,3/19/2009,1,36030620601,Micropogonias undulatus,NA,NA,11,11,651.1
36,3/19/2009,1,36030620602,Micropogonias undulatus,NA,NA,15,15,8.8
37,3/19/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,2530,5287.5
37,3/19/2009,1,36030050201,Ariopsis felis,NA,NA,2,2,985
37,3/19/2009,1,36030620101,Bairdiella chrysoura,NA,NA,1,1,17.3
37,3/19/2009,1,29350230203,Callinectes sapidus,NA,NA,3,3,436.6
37,3/19/2009,1,29350340101,Clibanarius vittatus,NA,NA,1,1,13.3
37,3/19/2009,1,36030350401,Ctenogobius boleosoma,NA,NA,1,1,0.7
37,3/19/2009,1,36030530101,Cynoscion arenarius,NA,NA,1,1,12.1
37,3/19/2009,1,36030170301,Dorosoma petenense,NA,NA,17,17,326.9
37,3/19/2009,1,36030350501,Gobiosoma bosc,NA,NA,1,1,0.9
37,3/19/2009,1,29350010103,Litopenaeus setiferus,NA,NA,2,2,26.5
37,3/19/2009,1,14050030301,Lolliguncula brevis,NA,NA,20,31,378.9
37,3/19/2009,1,36030620601,Micropogonias undulatus,NA,NA,4,4,202.7
37,3/19/2009,1,36030620602,Micropogonias undulatus,NA,NA,20,46,91.4
37,3/19/2009,1,14030150201,Neverita duplicata,NA,NA,1,1,16.9
37,3/19/2009,1,29350340504,Pagurus longicarpus,NA,NA,1,1,0.2
37,3/19/2009,1,36030700103,Peprilus burti,NA,NA,3,3,22.8
37,3/19/2009,1,36030620801,Stellifer lanceolatus,NA,NA,1,1,5.6
37,3/19/2009,1,36030790101,Trichiurus lepturus,NA,NA,3,3,39.6
76,3/19/2009,1,29350020101,Acetes americanus carolinae,NA,NA,2,2,0.1
76,3/19/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,69,116.7
76,3/19/2009,1,14050030301,Lolliguncula brevis,NA,NA,20,79,569.1
76,3/19/2009,1,30020050102,Luidia clathrata,NA,NA,5,5,48.2
76,3/19/2009,1,36030620601,Micropogonias undulatus,NA,NA,2,2,0.3
76,3/19/2009,1,36030700103,Peprilus burti,NA,NA,4,4,49.3
77,3/19/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,29,46.8
77,3/19/2009,1,14050030301,Lolliguncula brevis,NA,NA,20,89,319.6
77,3/19/2009,1,36030700103,Peprilus burti,NA,NA,4,4,13.6
5003,3/19/2009,1,29350030102,Alpheus heterochaelis,NA,NA,3,3,4.5
5003,3/19/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,423,912.5
5003,3/19/2009,1,29350230203,Callinectes sapidus,NA,NA,9,9,489.2
5003,3/19/2009,1,29350340101,Clibanarius vittatus,NA,NA,1,1,3
5003,3/19/2009,1,36030350401,Ctenogobius boleosoma,NA,NA,4,4,2.6
5003,3/19/2009,1,36030170301,Dorosoma petenense,NA,NA,20,59,1082.5
5003,3/19/2009,1,36030350402,Gobionellus oceanicus,NA,NA,2,2,38.2
5003,3/19/2009,1,29350010103,Litopenaeus setiferus,NA,NA,2,2,44.2
5003,3/19/2009,1,14050030301,Lolliguncula brevis,NA,NA,9,9,82.8
5003,3/19/2009,1,36030620601,Micropogonias undulatus,NA,NA,12,12,156.1
5003,3/19/2009,1,36030500301,Myrophis punctatus,NA,NA,1,1,0.1
5003,3/19/2009,1,14030150201,Neverita duplicata,NA,NA,1,1,25.8
5003,3/19/2009,1,29350220204,Pinnixa pearsei,NA,NA,2,2,0.3
5003,3/19/2009,1,36030800107,Prionotus tribulus,NA,NA,1,1,9.7
5003,3/19/2009,1,36030790101,Trichiurus lepturus,NA,NA,7,7,122.3
47,3/30/2009,1,36030280102,Anchoa mitchilli,NA,NA,8,8,16.1
47,3/30/2009,1,36030050201,Ariopsis felis,NA,NA,1,1,240.4
47,3/30/2009,1,29350230203,Callinectes sapidus,NA,NA,3,3,117.9
47,3/30/2009,1,29350230201,Callinectes similis,NA,NA,2,2,15.3
47,3/30/2009,1,36030530101,Cynoscion arenarius,NA,NA,5,5,237
47,3/30/2009,1,36030530103,Cynoscion nothus,NA,NA,1,1,9.9
47,3/30/2009,1,36030170301,Dorosoma petenense,NA,NA,1,1,15.4
47,3/30/2009,1,29350010101,Farfantepenaeus aztecus,NA,NA,1,1,8
47,3/30/2009,1,29350010102,Farfantepenaeus duorarum,NA,NA,2,2,16.3
47,3/30/2009,1,36030620401,Leiostomus xanthurus,NA,NA,3,3,139.2
47,3/30/2009,1,29350010103,Litopenaeus setiferus,NA,NA,5,5,37.2
47,3/30/2009,1,14050030301,Lolliguncula brevis,NA,NA,1,1,9
47,3/30/2009,1,30040010101,Mellita quinquiesperforata,NA,NA,1,1,0.4
47,3/30/2009,1,36030620601,Micropogonias undulatus,NA,NA,13,13,30.6
47,3/30/2009,1,36030580101,Orthopristis chrysoptera,NA,NA,1,1,0
47,3/30/2009,1,36030700103,Peprilus burti,NA,NA,2,4,24.3
47,3/30/2009,1,29350010302,Rimapenaeus similis,NA,NA,4,4,3.2
47,3/30/2009,1,29260010201,Squilla empusa,NA,NA,1,1,8.2
47,3/30/2009,1,36030790101,Trichiurus lepturus,NA,NA,3,3,52.4
47,3/30/2009,1,36030330101,Urophycis floridana,NA,NA,1,1,20.3
54,3/30/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,1662,1711.4
54,3/30/2009,1,36030620101,Bairdiella chrysoura,NA,NA,2,2,74.4
54,3/30/2009,1,36030170201,Brevoortia patronus,NA,NA,2,2,85.2
54,3/30/2009,1,29350230201,Callinectes similis,NA,NA,1,1,0.2
54,3/30/2009,1,36030170301,Dorosoma petenense,NA,NA,1,1,19.9
54,3/30/2009,1,36030620401,Leiostomus xanthurus,NA,NA,1,1,72.5
54,3/30/2009,1,36030620601,Micropogonias undulatus,NA,NA,2,2,49.1
54,3/30/2009,1,36030700103,Peprilus burti,NA,NA,2,2,30
54,3/30/2009,1,36030790101,Trichiurus lepturus,NA,NA,1,1,15.1
92,3/30/2009,1,36030280102,Anchoa mitchilli,NA,NA,20,134,379.7
92,3/30/2009,1,36030050201,Ariopsis felis,NA,NA,4,4,65
92,3/30/2009,1,36030620101,Bairdiella chrysoura,NA,NA,6,6,164.6
92,3/30/2009,1,36030530101,Cynoscion arenarius,NA,NA,3,3,70.5
92,3/30/2009,1,36030620401,Leiostomus xanthurus,NA,NA,20,36,2770.2
92,3/30/2009,1,29350010103,Litopenaeus setiferus,NA,NA,1,1,23.8
92,3/30/2009,1,14050030301,Lolliguncula brevis,NA,NA,1,1,22.2
92,3/30/2009,1,36030700103,Peprilus burti,NA,NA,3,3,37
92,3/30/2009,1,36030770206,Sphoeroides parvus,NA,NA,1,1,4.2
92,3/30/2009,1,36030790101,Trichiurus lepturus,NA,NA,4,4,51.7
93,3/30/2009,1,29350020101,Acetes americanus carolinae,NA,NA,3,3,0.1
93,3/30/2009,1,36030280102,Anchoa mitchilli,NA,NA,3,3,7.4
93,3/30/2009,1,36030050201,Ariopsis felis,NA,NA,2,2,234.2
93,3/30/2009,1,36030620101,Bairdiella chrysoura,NA,NA,1,1,27.2
93,3/30/2009,1,36030110900,Bothus sp.,NA,NA,1,1,0.1
93,3/30/2009,1,14030030101,Cantharus cancellarius,NA,NA,1,1,0.7
93,3/30/2009,1,36030530101,Cynoscion arenarius,NA,NA,13,13,0.5
93,3/30/2009,1,36030530103,Cynoscion nothus,NA,NA,2,2,29.5
93,3/30/2009,1,36030620401,Leiostomus xanthurus,NA,NA,3,3,140
93,3/30/2009,1,14050030301,Lolliguncula brevis,NA,NA,5,5,8.3
93,3/30/2009,1,30020050102,Luidia clathrata,NA,NA,3,3,29.1
93,3/30/2009,1,36030620501,Menticirrhus americanus,NA,NA,1,1,36.6
93,3/30/2009,1,36030620601,Micropogonias undulatus,NA,NA,1,1,0.2
93,3/30/2009,1,29350180102,Persephona crinita,NA,NA,1,1,1.1
93,3/30/2009,1,36030800107,Prionotus tribulus,NA,NA,1,1,12.3
93,3/30/2009,1,29350010302,Rimapenaeus similis,NA,NA,3,3,2.3
93,3/30/2009,1,29260010201,Squilla empusa,NA,NA,2,2,11.6
93,3/30/2009,1,36030670301,Trinectes maculatus,NA,NA,1,1,25.6
93,3/30/2009,1,36030330101,Urophycis floridana,NA,NA,1,1,6.6
95,3/30/2009,1,29350230203,Callinectes sapidus,NA,NA,1,1,209.5
95,3/30/2009,1,36030620601,Micropogonias undulatus,NA,NA,1,1,71.3
